customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,,,,,,,,,,,,
1930,Ambrose,Bleasby,Male,27,1996-06-14,Speech Pathologist,Manufacturing,High Net Worth,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,3,,,,,,,,,,,,
1931,Boris,Syres,Male,85,1973-11-06,Senior Developer,Health,Affluent Customer,N,âââ,No,6,,,,,,,,,,,,
1932,Sybila,Enefer,Female,98,1977-01-03,Librarian,Entertainment,Affluent Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,3,,,,,,,,,,,,
1933,Ephraim,Fulep,Male,72,1980-09-10,Automation Specialist I,Manufacturing,Affluent Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",No,18,,,,,,,,,,,,
1934,Bryant,Tordiffe,Male,70,1963-01-17,Budget/Accounting Analyst IV,n/a,Affluent Customer,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),Yes,14,,,,,,,,,,,,
1935,Galvan,,Male,72,1974-11-13,Senior Sales Associate,n/a,Mass Customer,N,NIL,No,9,,,,,,,,,,,,
1936,Gisella,Scad,Female,36,1964-07-08,Junior Executive,Manufacturing,Mass Customer,N,',Yes,12,,,,,,,,,,,,
1937,Renaud,Gahagan,Male,69,1974-01-08,Quality Engineer,Health,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,19,,,,,,,,,,,,
1938,Austin,Toopin,U,47,,Automation Specialist IV,IT,Mass Customer,N,,Yes,,,,,,,,,,,,,
1939,Pierce,Cheke,Male,81,1992-05-03,Safety Technician I,n/a,Mass Customer,N,â«testâ«,Yes,8,,,,,,,,,,,,
1940,Gabriellia,Coulter,Female,52,1977-03-02,Teacher,Manufacturing,High Net Worth,N,$ 1.00,Yes,8,,,,,,,,,,,,
1941,Dmitri,Eleshenar,Male,83,1992-05-23,Librarian,Entertainment,Mass Customer,N,â°â´âµ,No,2,,,,,,,,,,,,
1942,Abe,Townby,Male,0,1987-01-08,Programmer Analyst II,Financial Services,High Net Worth,N,-1.00E+02,No,19,,,,,,,,,,,,
1943,Armstrong,Style,Male,35,1985-10-03,Senior Cost Accountant,Financial Services,Affluent Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",Yes,13,,,,,,,,,,,,
1944,Gregory,Balchin,Male,73,1980-07-30,Programmer III,Argiculture,High Net Worth,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,8,,,,,,,,,,,,
1945,Griffin,Gisbourn,Male,88,1978-07-10,Software Test Engineer II,n/a,High Net Worth,N,!@#$%^&*(),Yes,9,,,,,,,,,,,,
1946,Brannon,Gladman,Male,37,1959-01-04,Systems Administrator III,n/a,Mass Customer,N,âââ,No,8,,,,,,,,,,,,
1947,Gretta,Patrone,Female,66,1963-12-11,Geologist II,Telecommunications,Affluent Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",Yes,18,,,,,,,,,,,,
1948,Elizabeth,Applewhaite,Female,30,1964-06-08,,Entertainment,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,11,,,,,,,,,,,,
1949,Onida,Cockshot,Female,9,1954-05-10,Legal Assistant,Manufacturing,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,No,7,,,,,,,,,,,,
1950,Berne,Fulkes,Male,27,1963-10-07,Web Developer II,Manufacturing,Affluent Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ,Yes,19,,,,,,,,,,,,
1951,Rockie,MacCosty,Male,93,2000-06-07,Health Coach II,Manufacturing,Mass Customer,N,â¡,Yes,2,,,,,,,,,,,,
1952,Patrica,Donativo,Female,35,1974-01-29,Payment Adjustment Coordinator,Health,Mass Customer,N,-1.00E+02,Yes,9,,,,,,,,,,,,
1953,Luisa,McGlue,Female,23,1978-06-05,Paralegal,Financial Services,High Net Worth,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,12,,,,,,,,,,,,
1954,Greg,Iacovo,Male,88,1967-11-29,VP Sales,Manufacturing,Affluent Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,No,5,,,,,,,,,,,,
1955,Thornton,Vereker,Male,18,1980-11-22,Environmental Specialist,n/a,Mass Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,No,11,,,,,,,,,,,,
1956,Omero,Murra,Male,36,1994-07-08,Human Resources Assistant I,Health,Affluent Customer,N,,Yes,3,,,,,,,,,,,,
1957,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",No,4,,,,,,,,,,,,
1958,Janina,Keme,Female,62,1985-09-01,Professor,n/a,Mass Customer,N,á,No,22,,,,,,,,,,,,
1959,Arlen,Klossek,Male,3,1978-09-18,Director of Sales,Health,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,Yes,16,,,,,,,,,,,,
1960,Falkner,Jochens,Male,86,1978-07-03,Software Engineer II,n/a,Mass Customer,N,1.00E+02,Yes,10,,,,,,,,,,,,
1961,Licha,Lyes,Female,10,1960-11-22,Physical Therapy Assistant,n/a,Mass Customer,N,ç¤¾æç§å,Yes,15,,,,,,,,,,,,
1962,Paddie,Grunder,Male,13,1977-11-01,Sales Representative,Retail,Mass Customer,N,1;DROP TABLE users,Yes,22,,,,,,,,,,,,
1963,Syman,Trimnell,Male,81,1998-03-18,Biostatistician I,Argiculture,Mass Customer,N,"__ï¾(,_,*)",Yes,4,,,,,,,,,,,,
1964,Cara,Campbell-Dunlop,Female,60,1964-06-19,Mechanical Systems Engineer,Financial Services,Affluent Customer,N,',Yes,9,,,,,,,,,,,,
1965,Bendicty,Powrie,Male,81,1973-12-14,Web Designer III,Retail,Mass Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,Yes,3,,,,,,,,,,,,
1966,Moshe,Nicholl,Male,75,1993-10-31,,Financial Services,High Net Worth,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,3,,,,,,,,,,,,
1967,Nomi,,Female,88,1985-11-19,Chemical Engineer,Manufacturing,Affluent Customer,N,"''''""",Yes,17,,,,,,,,,,,,
1968,Frederica,Hughman,Female,31,1994-06-12,Librarian,Entertainment,Mass Customer,N,-1,No,1,,,,,,,,,,,,
1969,Dimitry,Kunkler,Male,54,1961-07-06,Teacher,IT,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },Yes,19,,,,,,,,,,,,
1970,Carl,Eyre,Male,51,1982-08-23,Desktop Support Technician,Manufacturing,Mass Customer,N,á,No,7,,,,,,,,,,,,
1971,Mariel,Dyke,Female,49,1998-02-10,,Manufacturing,Mass Customer,N,,Yes,4,,,,,,,,,,,,
1972,Obed,Pauler,Male,12,1989-07-14,,IT,Mass Customer,N,null,Yes,2,,,,,,,,,,,,
1973,Fanni,Liffe,Female,52,1980-01-11,Media Manager IV,Financial Services,High Net Worth,N,â«testâ«,No,5,,,,,,,,,,,,
1974,Aharon,Moller,Male,67,1958-06-15,Administrative Officer,n/a,Mass Customer,N,1,Yes,15,,,,,,,,,,,,
1975,Tommie,Midden,Female,39,1965-10-19,Product Engineer,Health,Affluent Customer,N,ã,No,4,,,,,,,,,,,,
1976,Letitia,Coan,Female,84,1975-08-16,Product Engineer,Manufacturing,Mass Customer,N,null,No,11,,,,,,,,,,,,
1977,Myrtia,Paschke,Female,28,1977-10-04,,Manufacturing,Mass Customer,N,1.00E+02,Yes,5,,,,,,,,,,,,
1978,Marge,Skerm,Female,53,1955-01-06,Dental Hygienist,Health,Mass Customer,N,Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ,No,16,,,,,,,,,,,,
1979,Ephrem,Cariss,Male,98,1960-05-15,Statistician III,Manufacturing,Mass Customer,N,,Yes,11,,,,,,,,,,,,
1980,Kenneth,Viall,Male,97,1992-06-20,Food Chemist,Health,High Net Worth,N,åè£½æ¼¢èª,Yes,7,,,,,,,,,,,,
1981,Calv,Zelland,Male,62,1986-01-30,Sales Associate,n/a,Affluent Customer,N,Ù¡Ù¢Ù£,No,12,,,,,,,,,,,,
1982,Julee,Hallewell,Female,80,1968-03-30,Senior Cost Accountant,Financial Services,High Net Worth,N,,Yes,16,,,,,,,,,,,,
1983,Kimberlee,Soonhouse,Female,6,1963-03-10,Assistant Media Planner,Entertainment,Affluent Customer,N,NIL,Yes,18,,,,,,,,,,,,
1984,Hewett,Alessandretti,Male,70,1999-06-01,Information Systems Manager,Health,Mass Customer,N,â°â´âµâââ,Yes,1,,,,,,,,,,,,
1985,Chrysler,Longstaffe,Female,1,1978-12-02,Computer Systems Analyst I,n/a,Mass Customer,N,â©testâ©,Yes,16,,,,,,,,,,,,
1986,Melania,Ruske,Female,53,1981-12-30,,Retail,Mass Customer,N,testâ testâ«,No,16,,,,,,,,,,,,
1987,Jacobo,Rosenblum,Male,56,1956-06-08,Research Associate,Health,Affluent Customer,N,-0.5,No,8,,,,,,,,,,,,
1988,Kelwin,Goldsmith,Male,27,1957-04-15,Recruiting Manager,Property,Mass Customer,N,â¦testâ§,No,8,,,,,,,,,,,,
1989,Emalee,Guitel,Female,46,1973-07-21,Graphic Designer,Property,High Net Worth,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,Yes,17,,,,,,,,,,,,
1990,Mira,Askham,U,9,,Senior Financial Analyst,Financial Services,High Net Worth,N,,No,,,,,,,,,,,,,
1991,Tobe,Godrich,Male,35,1993-09-27,Research Nurse,Health,Mass Customer,N,âââ,Yes,8,,,,,,,,,,,,
1992,Shanta,Attrill,Female,28,1995-10-21,Web Developer I,Manufacturing,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ,Yes,3,,,,,,,,,,,,
1993,Agustin,Isworth,Male,82,1980-07-27,Accounting Assistant II,n/a,High Net Worth,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,3,,,,,,,,,,,,
1994,Gray,McLorinan,Female,71,1986-04-25,,Manufacturing,High Net Worth,N,é¨è½æ ¼,No,11,,,,,,,,,,,,
1995,Mabel,Sallter,Female,6,1969-03-26,Automation Specialist II,n/a,Mass Customer,N,',Yes,11,,,,,,,,,,,,
1996,Filmer,Furby,Male,4,1985-12-29,Structural Engineer,Manufacturing,Mass Customer,N,-0.5,No,4,,,,,,,,,,,,
1997,Tedmund,Simonsson,Male,57,1996-09-27,Structural Engineer,n/a,Mass Customer,N,<script>alert('hi')</script>,No,5,,,,,,,,,,,,
1998,Hamil,Britch,Male,13,1975-03-26,Media Manager IV,Manufacturing,High Net Worth,N,,No,21,,,,,,,,,,,,
1999,Raquel,Bamlett,Female,6,1962-08-16,Nuclear Power Engineer,Manufacturing,Mass Customer,N,â°â´âµ,Yes,7,,,,,,,,,,,,
2000,Kain,Rene,U,68,,Assistant Professor,IT,High Net Worth,N,,Yes,,,,,,,,,,,,,
2001,Mada,Martinho,Female,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,é¨è½æ ¼,Yes,3,,,,,,,,,,,,
2002,Matilde,Hamsher,Female,55,1971-06-20,Mechanical Systems Engineer,Financial Services,Mass Customer,N,,No,12,,,,,,,,,,,,
2003,Lilli,Hargey,Female,80,1962-06-21,Statistician III,Manufacturing,High Net Worth,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,Yes,8,,,,,,,,,,,,
2004,Brandy,Showering,Male,16,1963-06-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,10,,,,,,,,,,,,
2005,Marina,McElwee,Female,41,1978-08-20,Accountant I,Manufacturing,High Net Worth,N,-1.00E+00,No,17,,,,,,,,,,,,
2006,Hyacinthia,Tuley,Female,33,1999-10-04,Senior Developer,Property,High Net Worth,N,00ËÆ$-,Yes,2,,,,,,,,,,,,
2007,Gail,Scarrisbrick,Male,8,1970-04-13,Programmer I,Manufacturing,Mass Customer,N,åè£½æ¼¢èª,Yes,15,,,,,,,,,,,,
2008,Jamill,Cudd,Male,77,1993-07-27,Analyst Programmer,Financial Services,Mass Customer,N,1,Yes,3,,,,,,,,,,,,
2009,Neilla,Castrillo,Female,19,1960-03-16,Staff Accountant IV,Health,Affluent Customer,N,"""'",Yes,19,,,,,,,,,,,,
2010,Duff,Guyer,Male,88,1974-01-31,Data Coordiator,Manufacturing,High Net Worth,N,1.00E+02,Yes,7,,,,,,,,,,,,
2011,Guthrie,MacAne,Male,68,1978-01-22,VP Sales,Manufacturing,High Net Worth,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì,Yes,12,,,,,,,,,,,,
2012,Maisey,Lavell,Female,55,1972-09-07,Health Coach I,Health,High Net Worth,N,"__ï¾(,_,*)",No,4,,,,,,,,,,,,
2013,Marge,Girault,Female,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,!@#$%^&*(),Yes,19,,,,,,,,,,,,
2014,Sandye,Avraam,Female,49,1990-05-25,Associate Professor,Manufacturing,Mass Customer,N,1,Yes,8,,,,,,,,,,,,
2015,Charyl,Sibson,Female,6,1974-02-19,Health Coach IV,Health,Affluent Customer,N,ã,No,7,,,,,,,,,,,,
2016,Laraine,Merioth,Female,89,1998-11-19,Executive Secretary,Retail,Affluent Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ,Yes,1,,,,,,,,,,,,
2017,Ezri,Sadry,Male,67,1995-02-11,Programmer II,Financial Services,Affluent Customer,N,../../../../../../../../../../../etc/hosts,Yes,6,,,,,,,,,,,,
2018,Richie,Matts,Male,80,1963-01-30,Senior Developer,Financial Services,Affluent Customer,N,1/0,No,12,,,,,,,,,,,,
2019,Neda,Perkis,Female,48,1953-09-13,VP Marketing,Entertainment,High Net Worth,N,â©testâ©,No,17,,,,,,,,,,,,
2020,Portia,Proudlock,Female,50,1971-05-06,Biostatistician IV,Property,Affluent Customer,N,00ËÆ$-,Yes,14,,,,,,,,,,,,
2021,Ulrica,Abelwhite,U,31,,Software Test Engineer I,IT,High Net Worth,N,,Yes,,,,,,,,,,,,,
2022,Mortimer,Iremonger,Male,79,1982-07-03,,IT,Affluent Customer,N,-$ 1.00,No,7,,,,,,,,,,,,
2023,Marco,Denziloe,Male,15,1971-01-11,Associate Professor,n/a,High Net Worth,N,/dev/null; touch /tmp/blns.fail ; echo,No,10,,,,,,,,,,,,
2024,Elinor,Biggerstaff,Female,69,2000-07-14,VP Sales,IT,Mass Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,Yes,2,,,,,,,,,,,,
2025,Agosto,Thon,Male,59,1982-04-15,VP Quality Control,n/a,Mass Customer,N,../../../../../../../../../../../etc/hosts,Yes,3,,,,,,,,,,,,
2026,Anabelle,Rogerson,Female,62,1987-09-18,Structural Engineer,Property,Mass Customer,N,é¨è½æ ¼,Yes,7,,,,,,,,,,,,
2027,Whitney,Dahle,Male,89,1964-09-02,VP Product Management,n/a,High Net Worth,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,No,10,,,,,,,,,,,,
2028,Cathy,Parmley,Female,25,1976-12-10,Director of Sales,Retail,Affluent Customer,N,TÌÌ,Yes,18,,,,,,,,,,,,
2029,Charlie,Hastilow,Male,10,1992-03-10,Nurse,Manufacturing,Mass Customer,N,-1.00E+02,No,7,,,,,,,,,,,,
2030,Xymenes,Sprull,Male,3,1961-01-09,Administrative Officer,Property,High Net Worth,N,Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ,No,15,,,,,,,,,,,,
2031,Philbert,Albone,Male,99,1987-01-21,Geologist III,n/a,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,12,,,,,,,,,,,,
2032,Theodore,Chicchelli,Male,98,1983-09-09,Quality Control Specialist,Property,Mass Customer,N,â«testâ«,Yes,9,,,,,,,,,,,,
2033,Mar,Philippon,Male,36,1971-08-31,Dental Hygienist,Health,High Net Worth,N,ï¼ï¼ï¼,No,10,,,,,,,,,,,,
2034,June,Haslam,Female,87,1974-01-10,Speech Pathologist,Manufacturing,Mass Customer,N,1.00E+02,No,8,,,,,,,,,,,,
2035,Kylie,Terese,Male,40,1979-06-01,Senior Developer,Health,Mass Customer,N,,No,19,,,,,,,,,,,,
2036,Alix,Gilliland,Female,11,1977-04-29,,n/a,Mass Customer,N,â¡,No,17,,,,,,,,,,,,
2037,Irwin,Ryall,Male,19,1989-01-04,VP Marketing,IT,Mass Customer,N,á,No,6,,,,,,,,,,,,
2038,Fae,Done,Female,9,1959-11-26,Structural Engineer,Financial Services,Mass Customer,N,$ 1.00,Yes,5,,,,,,,,,,,,
2039,Laureen,Blower,Female,38,1978-03-26,Senior Developer,IT,High Net Worth,N,(ï½¡â â âï½¡),Yes,7,,,,,,,,,,,,
2040,Gal,Scardafield,Male,25,1969-09-05,VP Sales,Retail,Affluent Customer,N,ï½ï½¨(Â´âï½â©,Yes,12,,,,,,,,,,,,
2041,Mort,Heath,Male,52,1957-10-27,VP Accounting,Financial Services,Mass Customer,N,-1,No,17,,,,,,,,,,,,
2042,Bendix,Cooke,Male,65,1968-08-14,Registered Nurse,Health,Mass Customer,N,"<>?:""{}|_+",No,17,,,,,,,,,,,,
2043,Veronike,Clampett,Female,67,1977-09-05,Software Consultant,n/a,Mass Customer,N,-1.00E+02,No,7,,,,,,,,,,,,
2044,Leyla,Eddington,Female,84,1998-08-02,Quality Engineer,Health,Mass Customer,N,ã,Yes,1,,,,,,,,,,,,
2045,Hermina,Franzel,Female,15,1984-07-03,VP Sales,Financial Services,High Net Worth,N,-1.00E+02,No,15,,,,,,,,,,,,
2046,Charis,Maas,Female,3,1959-07-27,Marketing Manager,n/a,Mass Customer,N,NIL,Yes,13,,,,,,,,,,,,
2047,Kirsten,Slegg,Female,45,1975-04-13,Paralegal,Financial Services,Affluent Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,Yes,21,,,,,,,,,,,,
2048,Sorcha,Genthner,Female,22,1960-04-13,Financial Advisor,Financial Services,High Net Worth,N,ï½ï½¨(Â´âï½â©,No,13,,,,,,,,,,,,
2049,Jud,Purchon,Male,21,1962-02-12,Assistant Professor,Manufacturing,High Net Worth,N,ç°ä¸,No,5,,,,,,,,,,,,
2050,Opal,Costa,Female,22,1954-06-26,Business Systems Development Analyst,n/a,Mass Customer,N,åè£½æ¼¢èª,Yes,5,,,,,,,,,,,,
2051,Teresita,Drinnan,Female,8,1959-06-15,Geological Engineer,Manufacturing,Affluent Customer,N,',No,20,,,,,,,,,,,,
2052,Ganny,Sealeaf,Male,5,1955-11-30,,Retail,Mass Customer,N,ç¤¾æç§å,Yes,8,,,,,,,,,,,,
2053,Horatius,Dufton,Male,7,1978-05-28,,Financial Services,Affluent Customer,N,â°â´âµâââ,Yes,11,,,,,,,,,,,,
2054,Horace,Gilpillan,Male,12,1995-08-21,,Manufacturing,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },Yes,22,,,,,,,,,,,,
2055,Harmon,Bakster,Male,46,1980-09-14,Administrative Assistant III,Retail,High Net Worth,N,"__ï¾(,_,*)",No,7,,,,,,,,,,,,
2056,Cristin,Smoughton,Female,65,1986-03-04,Biostatistician IV,Property,High Net Worth,N,-1,No,22,,,,,,,,,,,,
2057,Elianora,Sally,Female,99,1959-10-04,Accounting Assistant IV,Manufacturing,Affluent Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,15,,,,,,,,,,,,
2058,Ronna,Wickersham,Female,99,1978-02-04,Database Administrator I,Argiculture,High Net Worth,N,(ï½¡â â âï½¡),No,7,,,,,,,,,,,,
2059,Kylen,Gimson,Female,21,1977-02-15,Graphic Designer,n/a,High Net Worth,N,$ 1.00,No,12,,,,,,,,,,,,
2060,Constancia,Akram,Female,17,1959-01-23,Statistician II,Financial Services,Mass Customer,N,â,No,17,,,,,,,,,,,,
2061,Loralyn,,Female,71,1983-01-24,Technical Writer,Manufacturing,High Net Worth,N,(ï½¡â â âï½¡),No,4,,,,,,,,,,,,
2062,Guillermo,Kolakovic,Male,67,1976-08-19,Junior Executive,Retail,Mass Customer,N,â,No,18,,,,,,,,,,,,
2063,Benny,Crudge,Male,55,1963-06-17,Clinical Specialist,Health,Affluent Customer,N,1'; DROP TABLE users--,No,16,,,,,,,,,,,,
2064,Reynard,Jaffrey,Male,99,1969-05-19,VP Marketing,Health,Mass Customer,N,â°â´âµâââ,Yes,18,,,,,,,,,,,,
2065,Silvio,Henrichs,Male,66,1978-03-13,Technical Writer,Retail,Mass Customer,N,ð,Yes,12,,,,,,,,,,,,
2066,Skipp,McLarens,Male,91,1969-12-21,Food Chemist,Health,High Net Worth,N,-1,Yes,12,,,,,,,,,,,,
2067,Slade,Mulvin,Male,81,1979-05-05,Registered Nurse,Health,Mass Customer,N,1-Feb,No,17,,,,,,,,,,,,
2068,Wandie,Nare,Female,23,1956-08-08,Account Representative I,n/a,High Net Worth,N,../../../../../../../../../../../etc/hosts,No,8,,,,,,,,,,,,
2069,Sol,Holdron,U,32,,Software Test Engineer IV,IT,Mass Customer,N,,Yes,,,,,,,,,,,,,
2070,Tiphany,Leppington,Female,0,1981-12-05,Recruiting Manager,n/a,Mass Customer,N,<script>alert('hi')</script>,No,8,,,,,,,,,,,,
2071,Ardis,Ramelet,Female,69,1978-02-07,,n/a,Mass Customer,N,-1.00E+02,No,10,,,,,,,,,,,,
2072,Margie,Tillyer,Female,30,1960-04-20,Environmental Specialist,Financial Services,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,9,,,,,,,,,,,,
2073,Linea,,Female,87,1974-01-30,,Manufacturing,High Net Worth,N,"<>?:""{}|_+",Yes,10,,,,,,,,,,,,
2074,Roslyn,Rawdall,Female,90,1997-06-11,,Financial Services,Mass Customer,N,1.00E+02,No,4,,,,,,,,,,,,
2075,Devondra,Jovis,Female,95,1973-04-23,Environmental Tech,Manufacturing,Mass Customer,N,1.00E+02,No,8,,,,,,,,,,,,
2076,Beatriz,Tweddle,Female,73,1969-06-03,Assistant Manager,Manufacturing,Mass Customer,N,1,Yes,5,,,,,,,,,,,,
2077,Tobe,Lindroos,Female,67,1992-02-26,Cost Accountant,Financial Services,Mass Customer,N,!@#$%^&*(),Yes,7,,,,,,,,,,,,
2078,Joice,Govett,Female,15,1989-08-30,Computer Systems Analyst III,Manufacturing,Mass Customer,N,â,No,3,,,,,,,,,,,,
2079,Eda,,Female,49,1956-07-29,Account Executive,n/a,High Net Worth,N,!@#$%^&*(),No,11,,,,,,,,,,,,
2080,Rosamond,Sainer,Female,15,1959-08-07,Human Resources Assistant IV,n/a,High Net Worth,N,â,No,17,,,,,,,,,,,,
2081,Gelya,Coaker,Female,69,1972-06-21,Senior Editor,Financial Services,Mass Customer,N,<img src=x onerror=alert('hi') />,No,13,,,,,,,,,,,,
2082,Sybyl,Beekman,Female,38,1979-12-07,Legal Assistant,Health,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,19,,,,,,,,,,,,
2083,Karee,Ortler,Female,5,1980-07-18,,n/a,Mass Customer,N,Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ,No,4,,,,,,,,,,,,
2084,Britni,Menguy,Female,6,1986-10-03,,IT,Mass Customer,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,Yes,17,,,,,,,,,,,,
2085,Carolynn,Samsin,Female,83,1956-05-03,Pharmacist,Health,Mass Customer,N,âªâªtestâª,No,11,,,,,,,,,,,,
2086,Gayle,Cockerell,Male,68,1997-01-03,Senior Cost Accountant,Financial Services,High Net Worth,N,â,No,1,,,,,,,,,,,,
2087,Yehudi,Sandon,Male,76,1969-06-08,Administrative Officer,IT,Mass Customer,N,â«testâ«,Yes,15,,,,,,,,,,,,
2088,Ernie,Wankel,Male,2,1969-10-09,Senior Financial Analyst,Financial Services,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,14,,,,,,,,,,,,
2089,Erie,Ballston,Male,93,1958-01-07,Safety Technician I,Financial Services,High Net Worth,N,â°â´âµâââ,No,15,,,,,,,,,,,,
2090,Stanton,Schimoni,Male,63,1964-12-05,Help Desk Technician,Financial Services,Mass Customer,N,ï½ï½¨(Â´âï½â©,Yes,17,,,,,,,,,,,,
2091,Dominga,Crosfield,Female,27,1980-06-22,Office Assistant II,Argiculture,Mass Customer,N,â¡,No,9,,,,,,,,,,,,
2092,Stavros,Hazelby,Male,14,1977-12-22,Safety Technician IV,Manufacturing,High Net Worth,N,",./;'[]\-=",No,18,,,,,,,,,,,,
2093,Salem,Doiley,Male,94,1999-09-10,Programmer II,Financial Services,High Net Worth,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,2,,,,,,,,,,,,
2094,Merle,Pesticcio,Male,15,1984-01-27,Biostatistician IV,n/a,Mass Customer,N,../../../../../../../../../../../etc/hosts,No,16,,,,,,,,,,,,
2095,Anette,Guerreiro,Female,69,1989-11-13,Account Executive,Manufacturing,Affluent Customer,N,1.00E+96,No,8,,,,,,,,,,,,
2096,Torrie,Smartman,Female,74,1969-05-21,Programmer III,Telecommunications,High Net Worth,N,"''''""",Yes,12,,,,,,,,,,,,
2097,Web,Decaze,Male,38,1988-04-08,Recruiter,Telecommunications,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,21,,,,,,,,,,,,
2098,Ame,Tossell,Female,82,1969-12-13,Dental Hygienist,Health,High Net Worth,N,Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ,No,16,,,,,,,,,,,,
2099,Mikel,McKechnie,Male,40,1959-10-03,Senior Cost Accountant,Financial Services,High Net Worth,N,00ËÆ$-,Yes,19,,,,,,,,,,,,
2100,Der,Blatcher,Male,34,1978-05-30,Marketing Assistant,IT,Mass Customer,N,,No,14,,,,,,,,,,,,
